names,projected,actual,position
49ers D/ST,6.9,-1.0,DST
A.J. Derby,,0.0,TE
A.J. Green,11.4,8.0,WR
AJ McCarron,,0.0,QB
Aaron Murray,,0.0,QB
Aaron Rodgers,19.1,11.0,QB
Adam Vinatieri,8.6,12.0,K
Ahmad Bradshaw,,0.0,RB
Albert Wilson,2.6,2.0,WR
Alex Collins,,6.0,RB
Alex Smith,17.9,0.0,TE
Alex Tanney,,0.0,QB
Alfred Blue,,1.0,RB
Alfred Morris,1.9,0.0,RB
Allen Hurns,6.9,7.0,WR
Allen Robinson,11.6,4.0,WR
Alshon Jeffery,8.7,9.0,WR
Amari Cooper,8.4,12.0,WR
Andre Ellington,1.8,2.0,RB
Andre Holmes,,7.0,WR
Andre Jerome Caldwell,,0.0,WR
Andre Johnson,3.4,0.0,WR
Andre Roberts,1.9,7.0,WR
Andre Williams,,0.0,RB
Andrew Franks,6.0,10.0,K
Andrew Hawkins,3.7,4.0,WR
Andrew Luck,15.7,23.0,QB
Andrew Quarless,,0.0,TE
Andy Dalton,13.9,21.0,QB
Anquan Boldin,6.7,12.0,WR
Anthony Fasano,,7.0,TE
Anthony McCoy,,0.0,TE
Anthony Sherman,,0.0,RB
Antonio Andrews,,0.0,RB
Antonio Brown,15.4,3.0,WR
Antonio Gates,6.4,1.0,TE
Arian Foster,8.6,1.0,RB
Arrelious Benn,,11.0,WR
Asante Cleveland,,0.0,TE
Austin Davis,,0.0,QB
Austin Hooper,,0.0,TE
Austin Seferian-Jenkins,,0.0,TE
Bear Pascoe,,0.0,TE
Bears D/ST,8.5,7.0,DST
Beau Sandland,,0.0,TE
Ben Braunecker,,0.0,TE
Ben Koyack,,0.0,TE
Ben Roethlisberger,19.2,9.0,QB
Ben Tate,,0.0,RB
Bengals D/ST,5.0,-3.0,DST
Benjamin Cunningham,,1.0,RB
Benjamin Watson,,0.0,TE
Bennie Fowler,,8.0,WR
Bernard Pierce,,0.0,RB
Bilal Powell,5.0,2.0,RB
Bills D/ST,8.2,6.0,DST
Billy Cundiff,,0.0,K
Bishop Sankey,,0.0,RB
Blaine Gabbert,,0.0,QB
Blake Annen,,0.0,TE
Blake Bell,,0.0,TE
Blake Bortles,15.8,10.0,QB
Bobby Rainey,4.1,2.0,RB
Boobie Dixon,,0.0,RB
Bradley Marquez,,1.0,WR
Branden Oliver,,0.0,RB
Brandin Cooks,9.7,23.0,WR
Brandon Allen,,0.0,QB
Brandon Bolden,,0.0,RB
Brandon Bostick,,0.0,TE
Brandon Doughty,,0.0,QB
Brandon Gibson,,0.0,WR
Brandon LaFell,6.3,7.0,WR
Brandon Marshall,9.3,7.0,WR
Brandon McManus,8.0,7.0,K
Brandon Pettigrew,,0.0,TE
Brandon Tate,,0.0,WR
Brandon Weeden,,0.0,QB
Brandon Williams,,0.0,TE
Braxton Miller,4.3,1.0,WR
Brent Celek,,0.0,TE
Breshad Perriman,4.1,4.0,WR
Brett Hundley,,0.0,QB
Brian Hartline,,0.0,WR
Brian Hoyer,13.4,12.0,QB
Brian Quick,4.0,6.0,WR
Brice Butler,5.6,8.0,WR
Brock Osweiler,15.1,16.0,QB
Broncos D/ST,9.4,8.0,DST
Browns D/ST,5.7,0.0,DST
Bruce Gradkowski,,0.0,QB
Bruce Miller,,0.0,TE
Bryan Walters,,0.0,WR
Bryce Brown,,0.0,RB
Bryce Petty,,0.0,QB
Busta Anderson,,0.0,TE
C.J. Anderson,13.1,6.0,RB
C.J. Fiedorowicz,3.7,14.0,TE
C.J. Spiller,3.0,3.0,RB
C.J. Uzomah,4.4,0.0,TE
Cairo Santos,7.6,8.0,K
Caleb Sturgis,7.6,8.0,K
Calvin Johnson,,0.0,WR
Cam Newton,23.4,26.0,QB
Cameron Meredith,6.1,11.0,WR
Cardale Jones,,0.0,QB
Cardinals D/ST,8.1,11.0,DST
Carlos Hyde,10.6,5.0,RB
Carson Palmer,16.9,12.0,QB
Carson Wentz,16.2,7.0,QB
Case Keenum,10.2,28.0,QB
Cedric Peerman,,0.0,RB
Chad Henne,,0.0,QB
Chandler Catanzaro,8.0,4.0,K
Charcandrick West,,1.0,RB
Chargers D/ST,7.0,11.0,DST
Charles Clay,5.1,5.0,TE
Charlie Whitehurst,,0.0,QB
Charone Peake,,4.0,WR
Chase Coffman,,0.0,TE
Chase Daniel,,0.0,QB
Chase Ford,,0.0,TE
Chase Reynolds,,0.0,RB
Chester Rogers,3.0,6.0,WR
Chiefs D/ST,6.7,11.0,DST
Chris Boswell,8.3,1.0,K
Chris Conley,4.2,2.0,WR
Chris Gragg,,0.0,TE
Chris Hogan,5.9,3.0,WR
Chris Ivory,4.9,9.0,RB
Chris Johnson,,0.0,RB
Chris Manhertz,,0.0,TE
Chris Pantale,,0.0,TE
Chris Polk,,0.0,RB
Chris Thompson,3.9,5.0,RB
Christian Hackenberg,,0.0,QB
Christian Ponder,,0.0,QB
Christine Michael,12.1,19.0,RB
Clark Harris,,0.0,TE
Clay Harbor,2.0,0.0,TE
Clive Walford,3.6,2.0,TE
Cobi Hamilton,,9.0,WR
Coby Fleener,6.5,19.0,TE
Cody Kessler,9.2,21.0,QB
Cody Parkey,6.3,9.0,K
Cole Beasley,6.4,17.0,WR
Colin Kaepernick,13.7,17.0,QB
Colt McCoy,,0.0,QB
Colts D/ST,6.6,0.0,DST
Connor Barth,7.9,10.0,K
Connor Cook,,0.0,QB
Connor Shaw,,0.0,QB
Cooper Helfet,,0.0,TE
Corey Brown,4.4,1.0,WR
Cory Harkey,,0.0,RB
Cowboys D/ST,4.3,9.0,DST
Craig Stevens,,0.0,TE
Crockett Gillmore,,0.0,TE
Cyrus Gray,,0.0,RB
D.J. Williams,,0.0,TE
Dak Prescott,16.0,17.0,QB
Damien Williams,,7.0,RB
Dan Bailey,8.2,13.0,K
Dan Carpenter,8.5,10.0,K
Dan Orlovsky,,0.0,QB
Dan Vitale,,0.0,TE
Danario Alexander,,0.0,WR
Daniel Fells,,0.0,TE
Daniel Herron,,0.0,RB
Daniel Thomas,,0.0,RB
Danny Amendola,,3.0,WR
Danny Woodhead,,0.0,RB
Darrel Young,,0.0,RB
Darren Fells,3.2,0.0,TE
Darren McFadden,,0.0,RB
Darren Sproles,6.0,2.0,RB
Darren Waller,,0.0,TE
Darrius Heyward-Bey,,12.0,WR
Daryl Richardson,,0.0,RB
Davante Adams,5.9,3.0,WR
David Ausberry,,0.0,TE
David Fales,,0.0,QB
David Johnson,16.1,0.0,TE
De'Anthony Thomas,,1.0,WR
DeAndre Hopkins,11.6,7.0,WR
DeAndre Washington,7.6,4.0,RB
DeAngelo Williams,1.8,1.0,RB
DeMarco Murray,17.7,12.0,RB
DeSean Jackson,7.6,5.0,WR
DeVante Parker,6.8,2.0,WR
Delanie Walker,7.7,2.0,TE
Demaryius Thomas,9.0,1.0,WR
Demetrius Harris,,1.0,TE
Denard Robinson,,0.0,RB
Dennis Pitta,5.4,3.0,TE
Derek Anderson,,0.0,QB
Derek Carr,14.2,9.0,QB
Derek Carrier,,0.0,TE
Derek Hagan,,0.0,WR
Derrick Coleman,,0.0,RB
Derrick Henry,3.3,2.0,RB
Devin Funchess,3.2,10.0,WR
Devin Hester,,0.0,WR
Devonta Freeman,8.3,5.0,RB
Devontae Booker,4.6,4.0,RB
Dexter McCluster,,1.0,RB
Dez Bryant,,0.0,WR
Dion Lewis,,0.0,RB
Dion Sims,3.5,1.0,TE
Dolphins D/ST,2.7,9.0,DST
Dominique Jones,,0.0,TE
Donald Brown,,0.0,RB
Dontrelle Inman,4.1,1.0,WR
Dorial Green-Beckham,4.4,2.0,WR
Doug Baldwin,9.0,3.0,WR
Drew Brees,19.9,32.0,QB
Drew Stanton,,0.0,QB
Dri Archer,,0.0,RB
DuJuan Harris,,0.0,RB
Duke Johnson Jr.,5.4,12.0,RB
Dustin Hopkins,7.9,11.0,K
Dustin Vaughan,,0.0,QB
Dwayne Allen,5.1,0.0,TE
Dwayne Bowe,,0.0,WR
Dylan Thompson,,0.0,QB
E.J. Bibbs,,0.0,TE
EJ Manuel,,1.0,QB
Eagles D/ST,6.6,9.0,DST
Ed Dickson,,8.0,TE
Eddie Lacy,10.4,6.0,RB
Eddie Royal,6.2,5.0,WR
Eli Manning,12.7,24.0,QB
Eli Rogers,5.9,3.0,WR
Emmanuel Sanders,9.9,4.0,WR
Eric Decker,,0.0,WR
Eric Ebron,,0.0,TE
Eric Weems,,0.0,WR
Erik Swoope,,4.0,TE
Ezekiel Elliott,12.3,16.0,RB
Falcons D/ST,6.2,3.0,DST
Fozzy Whittaker,4.2,0.0,RB
Frank Gore,9.6,10.0,RB
Fred Davis,,0.0,TE
Fred Jackson,,0.0,RB
Garrett Celek,2.9,0.0,TE
Garrett Graham,,0.0,TE
Garrett Grayson,,0.0,QB
Garrett Hartley,,0.0,K
Gary Barnidge,5.2,5.0,TE
Gavin Escobar,,0.0,TE
Geno Smith,,-1.0,QB
Geoff Swaim,,0.0,TE
George Winn,,0.0,RB
Gerald Christian,,0.0,TE
Giants D/ST,7.7,1.0,DST
Giovani Bernard,6.2,8.0,RB
Golden Tate,5.8,22.0,WR
Graham Gano,8.9,7.0,K
Greg Jennings,,0.0,WR
Greg Olsen,10.6,9.0,TE
Greg Scruggs,,0.0,TE
Greg Zuerlein,6.5,4.0,K
Hakeem Nicks,,0.0,WR
Harry Douglas,,0.0,WR
Hunter Henry,3.3,14.0,TE
Ifeanyi Momah,,0.0,TE
Isaiah Crowell,10.0,3.0,RB
Isaiah Pead,,0.0,RB
J.J. Nelson,,3.0,WR
Jace Amaro,,0.0,TE
Jack Doyle,2.3,11.0,TE
Jacob Tamme,3.2,1.0,TE
Jacoby Brissett,,0.0,QB
Jacoby Jones,,0.0,WR
Jaelen Strong,6.2,3.0,WR
Jaguars D/ST,7.4,1.0,DST
Jake Rudock,,0.0,QB
Jake Stoneburner,,0.0,TE
Jalen Richard,6.3,,
Jalin Marshall,3.0,1.0,WR
Jamaal Charles,9.4,10.0,RB
James Casey,,0.0,TE
James Develin,,0.0,RB
James Hanna,,0.0,TE
James Jones,,0.0,WR
James O'Shaughnessy,,0.0,TE
James Starks,,0.0,RB
James White,5.7,17.0,RB
Jamison Crowder,5.8,11.0,WR
Jamize Olawale,3.8,0.0,RB
Jared Cook,,0.0,TE
Jared Goff,,0.0,QB
Jaron Brown,4.3,3.0,WR
Jarvis Landry,9.5,9.0,WR
Jason Avant,,0.0,WR
Jason Myers,8.0,5.0,K
Jason Witten,6.9,4.0,TE
Jay Ajayi,3.4,32.0,RB
Jay Cutler,,0.0,QB
Jeff Cumberland,,0.0,TE
Jeff Driskel,,0.0,QB
Jeff Heuerman,,0.0,TE
Jeff Janis,,1.0,WR
Jerell Adams,,0.0,TE
Jeremy Hill,7.1,3.0,RB
Jeremy Kerley,6.4,1.0,WR
Jeremy Maclin,10.1,4.0,WR
Jermaine Gresham,,1.0,TE
Jermaine Kearse,3.7,3.0,WR
Jerome Cunningham,,0.0,TE
Jerome Felton,,0.0,RB
Jerome Simpson,,0.0,WR
Jerricho Cotchery,,0.0,WR
Jerrod Johnson,,0.0,QB
Jesse James,5.6,1.0,TE
Jets D/ST,5.3,-2.0,DST
Jim Dray,,0.0,TE
Jimmy Clausen,,0.0,QB
Jimmy Garoppolo,,0.0,QB
Jimmy Graham,7.3,8.0,TE
Joe Banyard,,0.0,RB
Joe Callahan,,0.0,QB
Joe Flacco,11.9,12.0,QB
Joe Webb,,0.0,QB
John Brown,8.1,5.0,WR
John Kuhn,,0.0,RB
John Phillips,,3.0,TE
Johnny Manziel,,0.0,QB
Joique Bell,,0.0,RB
Jonas Gray,,0.0,RB
Jonathan Grimes,,0.0,RB
Jonathan Stewart,10.9,20.0,RB
Jordan Cameron,,0.0,TE
Jordan Gay,,0.0,K
Jordan Howard,11.9,9.0,RB
Jordan Matthews,8.1,7.0,WR
Jordan Norwood,,3.0,WR
Jordan Reed,,0.0,TE
Jordan Todman,,0.0,RB
Jordy Nelson,13.2,4.0,WR
Josh Brown,8.1,9.0,K
Josh Ferguson,2.8,,
Josh Freeman,,0.0,QB
Josh Hill,,8.0,TE
Josh Huff,1.8,,
Josh Javon Johnson,,0.0,QB
Josh Lambo,7.4,13.0,K
Josh McCown,,0.0,QB
Josh Scobee,,0.0,K
Joshua Cribbs,,0.0,WR
Julian Edelman,8.7,3.0,WR
Julio Jones,10.3,19.0,WR
Julius Thomas,5.0,2.0,TE
Justice Cunningham,,0.0,TE
Justin Forsett,6.9,0.0,RB
Justin Hardy,,3.0,WR
Justin Hunter,1.8,9.0,WR
Justin Perillo,,0.0,TE
Justin Tucker,7.3,11.0,K
Juwan Thompson,,0.0,RB
Ka'Deem Carey,3.0,5.0,RB
Kai Forbath,,0.0,K
Kamar Aiken,6.5,6.0,WR
Kapri Bibbs,,0.0,RB
Keith Wenning,,0.0,QB
Kellen Clemens,,0.0,QB
Kellen Davis,,0.0,TE
Kellen Moore,,0.0,QB
Kellen Winslow,,0.0,TE
Kelvin Benjamin,9.8,8.0,WR
Kendall Gaskins,,0.0,RB
Kendall Hunter,,0.0,RB
Kendall Wright,2.6,19.0,WR
Kenjon Barner,,0.0,RB
Kennard Backman,,0.0,TE
Kenneth Dixon,1.8,1.0,RB
Kenny Britt,6.3,25.0,WR
Kenny Stills,5.2,1.0,WR
Kerwynn Williams,,0.0,RB
Kevin Hogan,,0.0,QB
Kevin Ogletree,,0.0,WR
Khari Lee,,0.0,TE
Khiry Robinson,,0.0,RB
Kirk Cousins,14.2,16.0,QB
Knile Davis,,0.0,RB
Kyle Brindza,,0.0,K
Kyle Juszczyk,,2.0,RB
Kyle Williams,,0.0,WR
LaMike James,,0.0,RB
Lache Seastrunk,,0.0,RB
Ladarius Green,,0.0,TE
Lamar Miller,14.5,28.0,RB
Lance Dunbar,,0.0,RB
Lance Kendricks,4.0,9.0,TE
Lance Moore,,0.0,WR
Landry Jones,,0.0,QB
Larry Donnell,2.1,3.0,TE
Larry Fitzgerald,9.9,4.0,WR
Latavius Murray,,0.0,RB
Le'Veon Bell,20.2,12.0,RB
LeGarrette Blount,11.6,13.0,RB
LeSean McCoy,15.6,32.0,RB
Lee Smith,,0.0,TE
Levine Toilolo,,12.0,TE
Lions D/ST,7.0,1.0,DST
Logan Paulsen,,0.0,TE
Logan Thomas,,0.0,QB
Lorenzo Taliaferro,,0.0,RB
Lucky Whitehead,,5.0,WR
Luke McCown,,0.0,QB
Luke Willson,,0.0,TE
MarQueis Gray,,8.0,TE
Marc Mariani,,0.0,WR
Marcedes Lewis,,0.0,TE
Marcel Jensen,,0.0,TE
Marcel Reece,,0.0,RB
Marcus Easley,,0.0,WR
Marcus Mariota,14.7,27.0,QB
Marcus Thigpen,,0.0,RB
Marion Grice,,0.0,RB
Mark Ingram,10.7,5.0,RB
Mark Sanchez,,0.0,QB
Marlon Moore,,0.0,WR
Marqise Lee,4.5,6.0,WR
Marques Colston,,0.0,WR
Marquise Goodwin,5.6,2.0,WR
Marshawn Lynch,,0.0,RB
Martellus Bennett,6.5,4.0,TE
Marvin Jones,9.7,7.0,WR
Mason Crosby,7.8,11.0,K
Matt Barkley,,0.0,QB
Matt Blanchard,,0.0,QB
Matt Bryant,7.4,6.0,K
Matt Cassel,,0.0,QB
Matt Flynn,,0.0,QB
Matt Forte,10.4,1.0,RB
Matt Jones,8.2,19.0,RB
Matt McGloin,,0.0,QB
Matt Moore,,0.0,QB
Matt Prater,8.3,7.0,K
Matt Ryan,13.5,21.0,QB
Matt Schaub,,0.0,QB
Matt Simms,,0.0,QB
Matt Spaeth,,0.0,TE
Matthew Mulligan,,0.0,TE
Matthew Slater,,0.0,WR
Matthew Stafford,15.2,27.0,QB
Maxx Williams,,0.0,TE
Melvin Gordon,10.8,9.0,RB
Michael Crabtree,7.9,1.0,WR
Michael Floyd,6.9,8.0,WR
Michael Hoomanawanui,,0.0,TE
Michael Thomas,6.5,13.0,WR
Michael Williams,,0.0,TE
Mike Davis,,1.0,RB
Mike Gillislee,3.1,12.0,RB
Mike Nugent,6.7,5.0,K
Mike Tolbert,2.1,1.0,RB
Mike Vick,,0.0,QB
Mike Wallace,5.6,9.0,WR
Mike Williams,,0.0,WR
Miles Austin,,0.0,WR
Mohamed Sanu,5.7,10.0,WR
Mychal Rivera,,1.0,TE
Nate Sudfeld,,0.0,QB
Nate Washington,,0.0,WR
Neal Sterling,,0.0,TE
Nelson Agholor,5.4,3.0,WR
Nic Jacobs,,0.0,TE
Nick Boyle,,0.0,TE
Nick Foles,,0.0,QB
Nick Folk,6.6,3.0,K
Nick Novak,8.4,8.0,K
Nick O'Leary,,2.0,TE
Nick Vannett,,0.0,TE
Niles Paul,2.9,0.0,TE
Odell Beckham Jr.,11.0,32.0,WR
Orleans Darkwa,3.0,,
Orson Charles,,0.0,TE
Owen Daniels,,0.0,TE
PLAYER,0.0,,
Packers D/ST,5.8,2.0,DST
Panthers D/ST,6.7,-6.0,DST
Patrick DiMarco,,0.0,RB
Patrick Murray,,0.0,K
Patriots D/ST,6.2,4.0,DST
Paul Perkins,,2.0,RB
Paxton Lynch,,0.0,QB
Percy Harvin,,0.0,WR
Phil Dawson,6.3,12.0,K
Philip Rivers,13.6,11.0,QB
Phillip Dorsett,4.3,1.0,WR
Phillip Supernaw,,2.0,TE
Pierre Garcon,6.9,7.0,WR
Pierre Thomas,,0.0,RB
Quincy Enunwa,7.0,4.0,WR
Quinton Patton,4.0,5.0,WR
RaShaun Allen,,0.0,TE
Raiders D/ST,6.5,-2.0,DST
Rams D/ST,6.6,0.0,DST
Randall Cobb,8.5,11.0,WR
Randall Telfer,,0.0,TE
Randy Bullock,,0.0,K
Rashad Jennings,7.8,3.0,RB
Rashard Higgins,,1.0,WR
Ravens D/ST,6.6,4.0,DST
Redskins D/ST,5.0,7.0,DST
Reggie Bush,,0.0,RB
Rex Burkhead,,1.0,RB
Ricardo Louis,2.6,6.0,WR
Richard Rodgers,4.9,1.0,TE
Richie Brockel,,0.0,TE
Rico Darnell Gathers,,0.0,TE
Riley Cooper,,0.0,WR
Rishard Matthews,4.1,13.0,WR
Rob Gronkowski,9.0,22.0,TE
Rob Housler,,0.0,TE
Robbie Gould,,0.0,K
Robby Anderson,,2.0,WR
Robert Griffin III,,0.0,QB
Robert Kelley,,5.0,RB
Robert Turbin,2.6,2.0,RB
Robert Woods,6.5,10.0,WR
Rod Streater,,1.0,WR
Roddy White,,0.0,WR
Roger Lewis,,8.0,WR
Roy Helu Jr.,,0.0,RB
Russell Wilson,19.0,10.0,QB
Ryan Fitzpatrick,12.4,4.0,QB
Ryan Griffin,4.3,3.0,TE
Ryan Lindley,,0.0,QB
Ryan Mallett,,0.0,QB
Ryan Mathews,9.9,6.0,RB
Ryan Nassib,,0.0,QB
Ryan Succop,7.2,3.0,K
Ryan Tannehill,13.9,10.0,QB
Ryan Williams,,0.0,RB
Saints D/ST,3.2,0.0,DST
Sammie Coates,7.2,,
Scott Chandler,,0.0,TE
Scott Tolzien,,0.0,QB
Seahawks D/ST,7.7,7.0,DST
Sean Mannion,,0.0,QB
Sean McGrath,,0.0,TE
Sean Renfree,,0.0,QB
Sebastian Janikowski,7.8,4.0,K
Seth DeValve,,0.0,TE
Seth Roberts,3.3,2.0,WR
Seyi Ajirotutu,,0.0,WR
Shane Vereen,,0.0,RB
Shaun Draughn,1.9,0.0,RB
Shaun Suisham,,0.0,K
Shayne Graham,,0.0,K
Spencer Ware,7.8,22.0,RB
Steelers D/ST,7.7,-4.0,DST
Stepfan Taylor,,1.0,RB
Stephen Gostkowski,9.7,10.0,K
Stephen Morris,,0.0,QB
Sterling Shepard,5.5,2.0,WR
Stevan Ridley,,0.0,RB
Steve Smith Sr.,,0.0,WR
Steven Hauschka,9.2,9.0,K
Steven Jackson,,0.0,RB
Steven Miller,,0.0,RB
Stevie Johnson,,0.0,WR
T.J. Yates,,0.0,QB
T.J. Yeldon,8.4,2.0,RB
T.Y. Hilton,9.7,4.0,WR
Taiwan Jones,,0.0,RB
Tajae Sharpe,5.9,,
Tajh Boyd,,0.0,QB
Tanner McEvoy,,1.0,WR
Tarvaris Jackson,,0.0,QB
Tavon Austin,7.6,2.0,WR
Ted Ginn Jr.,4.5,5.0,WR
Temarrick Hemingway,,0.0,TE
Terrance West,7.0,23.0,RB
Terrance Williams,8.2,7.0,WR
Terrelle Pryor Sr.,6.7,19.0,WR
Tevin Coleman,6.7,1.0,RB
Texans D/ST,7.6,4.0,DST
Thaddeus Lewis,,0.0,QB
Theo Riddick,,0.0,RB
Thomas Duarte,,0.0,TE
Tim Hightower,2.0,0.0,RB
Timothy Wright,,0.0,TE
Titans D/ST,7.9,6.0,DST
Toby Gerhart,,0.0,RB
Todd Gurley,15.5,8.0,RB
Tom Brady,16.7,27.0,QB
Tom Savage,,0.0,QB
Tommy Bohanon,,0.0,RB
Tommylee Lewis,,2.0,WR
Tony Moeaki,,0.0,TE
Tony Romo,,0.0,QB
Torrey Smith,5.2,13.0,WR
Travaris Cadet,,2.0,RB
Travis Benjamin,7.0,,
Travis Coons,,0.0,K
Travis Kelce,8.0,3.0,TE
Tre Mason,,0.0,RB
Trent Richardson,,0.0,RB
Trevone Boykin,,0.0,QB
Trevor Siemian,15.4,13.0,QB
Trey Burton,,0.0,TE
Troy Niklas,,0.0,TE
Ty Montgomery,,7.0,WR
Tyler Boyd,3.9,7.0,WR
Tyler Bray,,0.0,QB
Tyler Clutts,,0.0,RB
Tyler Eifert,,0.0,TE
Tyler Gaffney,,0.0,RB
Tyler Higbee,,0.0,TE
Tyler Kroft,,1.0,TE
Tyler Lockett,6.4,2.0,WR
Tyreek Hill,1.8,2.0,WR
Tyrell Williams,5.9,2.0,WR
Tyrod Taylor,15.8,19.0,QB
Vance McDonald,2.8,2.0,TE
Vernon Davis,5.7,11.0,TE
Vick Ballard,,0.0,RB
Victor Cruz,4.2,3.0,WR
Virgil Green,3.9,2.0,TE
Walter Powell,1.9,,
Wendell Smallwood,,7.0,RB
Wes Saxton,,0.0,TE
Wes Welker,,0.0,WR
Wil Lutz,7.6,12.0,K
Will Johnson,,0.0,RB
Will Tye,3.2,1.0,TE
Willie Snead,8.2,4.0,WR
Xavier Grimble,,1.0,TE
Zac Dysert,,0.0,QB
Zac Stacy,,0.0,RB
Zach Ertz,6.0,2.0,TE
Zach Hocker,,0.0,K
Zach Mettenberger,,0.0,QB
Zach Miller,6.2,3.0,TE
Zach Sudfeld,,0.0,TE
Zach Zenner,5.8,6.0,RB
